pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
12495773,Modulation of excitability of human motor cortex (M1) by 1 Hz transcranial magnetic stimulation of the contralateral M1.,2003,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12495773/
12488087,Cortical reorganization in training.,2003,Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology,Evaluation Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12488087/
22033886,Transcranial magnetic stimulation: a new tool in the fight against depression.,2002,Dialogues in clinical neuroscience,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/22033886/
15985889,Meta-analysis of left prefrontal repetitive transcranial magnetic stimulation (rTMS) to treat depression.,2002,Journal of psychiatric practice,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/15985889/
12647769,Locating the human frontal eye fields with transcranial magnetic stimulation.,2002,Journal of clinical and experimental neuropsychology,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12647769/
12559481,Lack of a therapeutic effect of a 2-week sub-threshold transcranial magnetic stimulation course for treatment-resistant depression.,2002,Psychiatry research,"Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",clinical_depression_protocols; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12559481/
12534244,Motor and phosphene thresholds to transcranial magnetic stimuli: a reproducibility study.,2002,Acta neurologica Belgica,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12534244/
12529797,Changes in motor cortex inhibition over time in patients with amyotrophic lateral sclerosis.,2002,Journal of neurology,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12529797/
12499500,Corticospinal excitability in human sleep as assessed by transcranial magnetic stimulation.,2002,Neurology,Clinical Trial; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12499500/
12488802,Pulse configuration-dependent effects of repetitive transcranial magnetic stimulation on visual perception.,2002,Neuroreport,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12488802/
12482882,The history of contraction of the wrist flexors can change cortical excitability.,2002,The Journal of physiology,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12482882/
12479689,"Transcranial magnetic stimulation in patients with bipolar depression: a double blind, controlled study.",2002,Bipolar disorders,"Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",master_tms_not_animal_only,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12479689/
12477990,Current practice of motor evoked potential monitoring: results of a survey.,2002,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,Journal Article,master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12477990/
12473773,Repetitive transcranial magnetic stimulation for Tourette syndrome.,2002,Neurology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",clinical_depression_protocols; master_tms_not_animal_only,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12473773/
12464341,Cortico-motor excitability of the lower limb motor representation: a comparative study in Parkinson's disease and healthy controls.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Comparative Study; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12464341/
12459667,Propofol and sevoflurane in subanesthetic concentrations act preferentially on the spinal cord: evidence from multimodal electrophysiological assessment.,2002,Anesthesiology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12459667/
12451840,[A 3D FEM model for calculation of electromagnetic fields in transmagnetic stimulation].,2002,Biomedizinische Technik. Biomedical engineering,English Abstract; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12451840/
12451468,Increased transcranial magnetic motor threshold after ECT. A case report.,2002,European archives of psychiatry and clinical neuroscience,"Case Reports; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12451468/
12445918,"Elevated 14-3-3 protein and axonal loss in immunoglobulin-responsive, idiopathic acute transverse myelitis.",2002,Clinical neurology and neurosurgery,Case Reports; Journal Article,master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12445918/
12437944,"Comment on ""Repetitive transcranial magnetic stimulation versus electroconvulsive therapy for major depression: preliminary results of a randomized trial"".",2002,Biological psychiatry,Comment; Comparative Study; Journal Article,clinical_depression_protocols; master_tms_not_animal_only; psychiatric_indications,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12437944/
12436092,Iron-core coils for transcranial magnetic stimulation.,2002,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,Comparative Study; Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12436092/
12436090,A coil design for transcranial magnetic stimulation of deep brain regions.,2002,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,Comparative Study; Journal Article,master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12436090/
12433957,Short-interval paired-pulse inhibition and facilitation of human motor cortex: the dimension of stimulus intensity.,2002,The Journal of physiology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12433957/
12431862,Plasma concentrations of neuroactive steroids before and after repetitive transcranial magnetic stimulation (rTMS) in major depression.,2002,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12431862/
12431711,Mapping of the human visual cortex using image-guided transcranial magnetic stimulation.,2002,Brain research. Brain research protocols,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12431711/
12431236,Time-dependent hierarchical organization of spatial working memory: a transcranial magnetic stimulation study.,2002,The European journal of neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12431236/
12426038,Right prefrontal rTMS treatment for refractory auditory command hallucinations - a neuroSPECT assisted case study.,2002,Psychiatry research,Case Reports; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12426038/
12419486,Increased intracortical inhibition in middle-aged humans; a study using paired-pulse transcranial magnetic stimulation.,2002,Neuroscience letters,Comparative Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12419486/
12419133,Transcranial magnetic stimulation of the human frontal eye field: effects on visual perception and attention.,2002,Journal of cognitive neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12419133/
12417221,Different mechanisms contribute to motor cortex hyperexcitability in amyotrophic lateral sclerosis.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12417221/
12415555,Combining high and low frequencies in rTMS antidepressive treatment: preliminary results.,2002,Human psychopharmacology,Clinical Trial; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12415555/
12415554,Monitoring the response to rTMS in depression with visual analog scales.,2002,Human psychopharmacology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12415554/
12414254,Linking physics with physiology in TMS: a sphere field model to determine the cortical stimulation site in TMS.,2002,NeuroImage,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12414254/
12410333,Spread of electrical activity at cortical level after repetitive magnetic stimulation in normal subjects.,2002,Experimental brain research,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12410333/
12405977,Bilateral parieto-frontal network for verbal working memory: an interference approach using repetitive transcranial magnetic stimulation (rTMS).,2002,The European journal of neuroscience,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12405977/
12404087,Intracortical excitability is modulated by a norepinephrine-reuptake inhibitor as measured with paired-pulse transcranial magnetic stimulation.,2002,Psychopharmacology,Comparative Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12404087/
12381394,Eye-hand interactions differ in the human premotor and parietal cortices.,2002,Human movement science,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12381394/
12377400,Repetitive transcranial magnetic stimulation (rTMS) in major depression: relation between efficacy and stimulation intensity.,2002,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,"Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12377400/
12373375,Short-term reduction of intracortical inhibition in the human motor cortex induced by repetitive transcranial magnetic stimulation.,2002,Experimental brain research,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12373375/
12370457,Reduced inhibition within primary motor cortex in patients with poststroke focal motor seizures.,2002,Neurology,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12370457/
12369271,"Left dorso-lateral repetitive transcranial magnetic stimulation affects cortical excitability and functional connectivity, but does not impair cognition in major depression.",2002,Progress in neuro-psychopharmacology & biological psychiatry,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",clinical_depression_protocols; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12369271/
12366728,Topiramate selectively decreases intracortical excitability in human motor cortex.,2002,Epilepsia,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12366728/
12355850,[The effects of repetitive transcranial magnetic stimulation (rTMS) in the patients with Parkinson's disease].,2002,Rinsho shinkeigaku = Clinical neurology,"Comparative Study; Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12355850/
12350429,Transcranial magnetic stimulation after pure motor stroke.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12350429/
12349968,Analytical study of the chemical and physical changes induced by KrF laser cleaning of tempera paints.,2002,Analytical chemistry,Journal Article,dosing_protocol_variants; master_tms_not_animal_only,safety_side_effects; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12349968/
12270635,Enhancement of human cortico-motoneuronal excitability by the selective norepinephrine reuptake inhibitor reboxetine.,2002,Neuroscience letters,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12270635/
12244081,Pharmacological approach to the mechanisms of transcranial DC-stimulation-induced after-effects of human motor cortex excitability.,2002,Brain : a journal of neurology,"Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12244081/
12242552,Comparison of cortical excitability in chronic migraine (transformed migraine) and migraine without aura. A transcranial magnetic stimulation study.,2002,Journal of neurology,Comparative Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12242552/
12242545,Functional involvement of central nervous system in acute exacerbation of chronic obstructive pulmonary disease A preliminary transcranial magnetic stimulation study.,2002,Journal of neurology,Comparative Study; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12242545/
12242037,Trophoblast origin of hCG isoforms: cytotrophoblasts are the primary source of choriocarcinoma-like hCG.,2002,Molecular and cellular endocrinology,"Journal Article; Research Support, U.S. Gov't, P.H.S.",dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12242037/
12226569,Effect of exercise on motor evoked potentials elicited by transcranial magnetic stimulation in psychiatric patients.,2002,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12226569/
12226568,Impaired sensorimotor integration in cervical dystonia: a study using transcranial magnetic stimulation and muscle vibration.,2002,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12226568/
12225651,Partial return of motor function in paralyzed legs after surgical bypass of the lesion site by nerve autografts three years after spinal cord injury.,2002,Journal of neurotrauma,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12225651/
12225452,Cortical excitability of psychiatric disorders: reduced post-exercise facilitation in depression compared to schizophrenia and controls.,2002,The Australian and New Zealand journal of psychiatry,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12225452/
12224795,Cognitive impairment and central motor conduction time in chronic alcoholics.,2002,Functional neurology,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12224795/
12221163,The role of the left frontal lobe in action naming: rTMS evidence.,2002,Neurology,"Journal Article; Research Support, Non-U.S. Gov't",fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12221163/
12221160,Effects of subthalamic nucleus (STN) stimulation on motor cortex excitability.,2002,Neurology,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12221160/
12218709,Cerebral blood flow changes in depressed patients after treatment with repetitive transcranial magnetic stimulation: evidence of individual variability.,2002,"Neuropsychiatry, neuropsychology, and behavioral neurology","Clinical Trial; Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12218709/
12217271,[Panic disorder and transcranial magnetic stimulation].,2002,Actas espanolas de psiquiatria,Case Reports; English Abstract; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12217271/
12212670,A transcranial magnetic stimulation study of information processing in the motor cortex: relationship between the silent period and the reaction time delay.,2002,Psychophysiology,Clinical Trial; Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12212670/
12208638,1 hz rTMS over the right prefrontal cortex reduces vigilant attention to unmasked but not to masked fearful faces.,2002,Biological psychiatry,Clinical Trial; Journal Article; Randomized Controlled Trial,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12208638/
12208488,Left prefrontal-repetitive transcranial magnetic stimulation (rTMS) and regional cerebral glucose metabolism in normal volunteers.,2002,Psychiatry research,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12208488/
12205201,Mechanisms of enhancement of human motor cortex excitability induced by interventional paired associative stimulation.,2002,The Journal of physiology,"Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12205201/
12197860,Magnetic motor threshold and response to TMS in major depressive disorder.,2002,Acta psychiatrica Scandinavica,"Clinical Trial; Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",clinical_depression_protocols; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12197860/
12196649,Transcranial magnetic stimulation for the treatment of seizures: a controlled study.,2002,Neurology,Clinical Trial; Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12196649/
12183354,Altered sensorimotor integration in Parkinson's disease.,2002,Brain : a journal of neurology,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12183354/
12183034,Motor cortex excitability in Alzheimer disease: one year follow-up study.,2002,Neuroscience letters,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12183034/
12172889,Handedness and language cerebral lateralization.,2002,European journal of applied physiology,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/12172889/
12169326,Nausea as a complication of low-frequency repetitive transcranial magnetic stimulation of the posterior fossa.,2002,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/12169326/
