pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
26881102,Is the Frequency in Somatosensory Electrical Stimulation the Key Parameter in Modulating the Corticospinal Excitability of Healthy Volunteers and Stroke Patients with Spasticity?,2016,2016,2016 Jan 6,Neural plasticity,Neural Plast,2016,,3034963,10.1155/2016/3034963,PMC4736758,Garcia MA; Catunda JM; de Souza MN; Fontana AP; Sperandei S; Vargas CD,6,Vargas CD,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26881102/
26879256,[How to treat and manage unsatisfactory response?].,2016,2016 Feb,,L'Encephale,Encephale,42,1 Suppl 1,1S39-47,10.1016/S0013-7006(16)30018-5,,El-Hage W; Fakra E,2,Fakra E,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26879256/
26875502,Treatment-refractory Tourette Syndrome.,2016,2016 Oct 3,2016 Feb 10,Progress in neuro-psychopharmacology & biological psychiatry,Prog Neuropsychopharmacol Biol Psychiatry,70,,227-36,10.1016/j.pnpbp.2016.02.003,,Kious BM; Jimenez-Shahed J; Shprecher DR,3,Shprecher DR,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26875502/
26869915,Pain Related Cortical Oscillations: Methodological Advances and Potential Applications.,2016,2016,2016 Feb 4,Frontiers in computational neuroscience,Front Comput Neurosci,10,,9,10.3389/fncom.2016.00009,PMC4740361,Peng W; Tang D,2,Tang D,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26869915/
26858659,"Can We Use Neurocognition to Predict Repetition of Self-Harm, and Why Might This Be Clinically Useful? A Perspective.",2016,2016,2016 Jan 27,Frontiers in psychiatry,Front Psychiatry,7,,7,10.3389/fpsyt.2016.00007,PMC4728206,de Cates AN; Broome MR,2,Broome MR,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26858659/
26857413,Transcranial magnetic stimulation (TMS) coupled with electroencephalography (EEG): Biomarker of the future.,2016,2016 Feb,2016 Feb 5,Revue neurologique,Rev Neurol (Paris),172,2,123-6,10.1016/j.neurol.2015.11.004,,Kimiskidis VK,1,Kimiskidis VK,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26857413/
26855256,Brain stimulation: Neuromodulation as a potential treatment for motor recovery following traumatic brain injury.,2016,2016 Jun 1,2016 Feb 8,Brain research,Brain Res,1640,Pt A,130-138,10.1016/j.brainres.2016.01.056,PMC5090977,Clayton E; Kinley-Cooper SK; Weber RA; Adkins DL,4,Adkins DL,"Journal Article; Review; Research Support, N.I.H., Extramural",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26855256/
26850210,Use of theta-burst stimulation in changing excitability of motor cortex: A systematic review and meta-analysis.,2016,2016 Apr,2016 Feb 3,Neuroscience and biobehavioral reviews,Neurosci Biobehav Rev,63,,43-64,10.1016/j.neubiorev.2016.01.008,,Chung SW; Hill AT; Rogasch NC; Hoy KE; Fitzgerald PB,5,Fitzgerald PB,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26850210/
26834541,Non-invasive Brain Stimulation and Auditory Verbal Hallucinations: New Techniques and Future Directions.,2016,2015,2016 Jan 19,Frontiers in neuroscience,Front Neurosci,9,,515,10.3389/fnins.2015.00515,PMC4717303,Moseley P; Alderson-Day B; Ellison A; Jardri R; Fernyhough C,5,Fernyhough C,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26834541/
26830768,Alternative Stimulation Intensities for Mapping Cortical Motor Area with Navigated TMS.,2016,2016 May,2016 Jan 30,Brain topography,Brain Topogr,29,3,395-404,10.1007/s10548-016-0470-x,,Kallioniemi E; Julkunen P,2,Julkunen P,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26830768/
26828370,Cognitive functioning and deep transcranial magnetic stimulation (DTMS) in major psychiatric disorders: A systematic review.,2016,2016 Apr,2015 Dec 22,Journal of psychiatric research,J Psychiatr Res,75,,107-15,10.1016/j.jpsychires.2015.12.019,,Kedzior KK; Gierke L; Gellersen HM; Berlim MT,4,Berlim MT,"Journal Article; Research Support, Non-U.S. Gov't; Systematic Review",True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26828370/
26822367,Noninvasive brain stimulation for addiction medicine: From monitoring to modulation.,2016,2016,2015 Nov 4,Progress in brain research,Prog Brain Res,224,,371-99,10.1016/bs.pbr.2015.08.007,,Yavari F; Shahbabaie A; Leite J; Carvalho S; Ekhtiari H; Fregni F,6,Fregni F,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26822367/
26806781,Competing neurobehavioral decision systems theory of cocaine addiction: From mechanisms to therapeutic opportunities.,2016,2016,2015 Oct 23,Progress in brain research,Prog Brain Res,223,,269-93,10.1016/bs.pbr.2015.07.009,PMC5495192,Bickel WK; Snider SE; Quisenberry AJ; Stein JS; Hanlon CA,5,Hanlon CA,"Journal Article; Research Support, N.I.H., Extramural; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26806781/
26787093,Induction of Neurorestoration From Endogenous Stem Cells.,2016,2016,2016 Jan 18,Cell transplantation,Cell Transplant,25,5,863-82,10.3727/096368916X690511,,Yu JH; Seo JH; Lee JY; Lee MY; Cho SR,5,Cho SR,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26787093/
26785160,Cortical neurostimulation for neuropathic pain: state of the art and perspectives.,2016,2016 Feb,,Pain,Pain,157 Suppl 1,,S81-S89,10.1097/j.pain.0000000000000401,,Lefaucheur JP,1,Lefaucheur JP,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26785160/
26781880,"Therapeutic Efficacy of Neurostimulation for Depression: Techniques, Current Modalities, and Future Challenges.",2016,2016 Feb,2016 Jan 19,Neuroscience bulletin,Neurosci Bull,32,1,115-26,10.1007/s12264-015-0009-2,PMC5563754,Akhtar H; Bukhari F; Nazir M; Anwar MN; Shahzad A,5,Shahzad A,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26781880/
26778947,The Effectiveness of Transcranial Brain Stimulation in Improving Clinical Signs of Hyperkinetic Movement Disorders.,2016,2015,2016 Jan 7,Frontiers in neuroscience,Front Neurosci,9,,486,10.3389/fnins.2015.00486,PMC4703824,Obeso I; Cerasa A; Quattrone A,3,Quattrone A,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26778947/
26765799,Robot-guided neuronavigated rTMS as an alternative therapy for central (neuropathic) pain: Clinical experience and long-term follow-up.,2016,2016 Jul,2016 Jan 13,"European journal of pain (London, England)",Eur J Pain,20,6,907-16,10.1002/ejp.815,,Pommier B; Créac'h C; Beauvieux V; Nuti C; Vassal F; Peyron R,6,Peyron R,Journal Article,False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26765799/
26750126,Non-Invasive Neuromodulation for Headache Disorders.,2016,2016 Feb,,Current neurology and neuroscience reports,Curr Neurol Neurosci Rep,16,2,11,10.1007/s11910-015-0620-7,,Zhu S; Marmura MJ,2,Marmura MJ,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26750126/
26692212,[Maladaptive plasticity in chronic and neuropathic pain].,2016,2016 Apr,,"Schmerz (Berlin, Germany)",Schmerz,30,2,127-33,10.1007/s00482-015-0080-7,,Lotze M,1,Lotze M,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26692212/
26692110,Establishing an effective TMS protocol for craving in substance addiction: Is it possible?,2016,2016 Jan,2015 Dec 21,The American journal on addictions,Am J Addict,25,1,28-30,10.1111/ajad.12309,,Enokibara M; Trevizol A; Shiozawa P; Cordeiro Q,4,Cordeiro Q,Journal Article; Meta-Analysis; Review,True,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26692110/
26661481,Noninvasive Brain Stimulation in Pediatric Attention-Deficit Hyperactivity Disorder (ADHD): A Review.,2016,2016 May,2015 Dec 10,Journal of child neurology,J Child Neurol,31,6,784-96,10.1177/0883073815615672,PMC4833526,Rubio B; Boes AD; Laganiere S; Rotenberg A; Jeurissen D; Pascual-Leone A,6,Pascual-Leone A,"Journal Article; Research Support, N.I.H., Extramural; Review",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26661481/
26655436,The Neural Crossroads of Psychiatric Illness: An Emerging Target for Brain Stimulation.,2016,2016 Feb,2015 Dec 3,Trends in cognitive sciences,Trends Cogn Sci,20,2,107-120,10.1016/j.tics.2015.10.007,,Downar J; Blumberger DM; Daskalakis ZJ,3,Daskalakis ZJ,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26655436/
26639978,"Interactions of visual hallucinations, rapid eye movement sleep behavior disorder and cognitive impairment in Parkinson's disease: A review.",2016,2016 Jan,2015 Nov 25,Parkinsonism & related disorders,Parkinsonism Relat Disord,22,,1-8,10.1016/j.parkreldis.2015.11.018,,Lenka A; Hegde S; Jhunjhunwala KR; Pal PK,4,Pal PK,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/26639978/
26621260,New treatment models for compulsive disorders.,2016,2016 May,2015 Nov 18,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,Eur Neuropsychopharmacol,26,5,877-84,10.1016/j.euroneuro.2015.11.008,,Grant JE; Fineberg N; van Ameringen M; Cath D; Visser H; Carmi L; Pallanti S; Hollander E; van Balkom AJ,9,van Balkom AJ,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26621260/
26616736,Neurophysiology of action anticipation in athletes: A systematic review.,2016,2016 Jan,2015 Nov 23,Neuroscience and biobehavioral reviews,Neurosci Biobehav Rev,60,,115-20,10.1016/j.neubiorev.2015.11.007,,Smith DM,1,Smith DM,Journal Article; Systematic Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26616736/
26616177,Iliotibial Band Syndrome in Runners: Biomechanical Implications and Exercise Interventions.,2016,2016 Feb,,Physical medicine and rehabilitation clinics of North America,Phys Med Rehabil Clin N Am,27,1,53-77,10.1016/j.pmr.2015.08.001,,Baker RL; Fredericson M,2,Fredericson M,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26616177/
26614719,Multimodal Treatment of Chronic Pain.,2016,2016 Jan,2015 Oct 17,The Medical clinics of North America,Med Clin North Am,100,1,55-64,10.1016/j.mcna.2015.08.012,,Dale R; Stacey B,2,Stacey B,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26614719/
26610283,The right temporoparietal junction in attention and social interaction: A transcranial magnetic stimulation study.,2016,2016 Feb,2015 Nov 26,Human brain mapping,Hum Brain Mapp,37,2,796-807,10.1002/hbm.23068,PMC6867405,Krall SC; Volz LJ; Oberwelland E; Grefkes C; Fink GR; Konrad K,6,Konrad K,Journal Article; Meta-Analysis,False,False,True,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26610283/
26577297,"Treatment-refractory substance use disorder: Focus on alcohol, opioids, and cocaine.",2016,2016 Oct 3,2015 Nov 12,Progress in neuro-psychopharmacology & biological psychiatry,Prog Neuropsychopharmacol Biol Psychiatry,70,,148-61,10.1016/j.pnpbp.2015.11.003,,Soyka M; Mutschler J,2,Mutschler J,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/26577297/
26544101,Phosphene perception is due to the ultra-weak photon emission produced in various parts of the visual system: glutamate in the focus.,2016,2016 Apr 1,,Reviews in the neurosciences,Rev Neurosci,27,3,291-9,10.1515/revneuro-2015-0039,,Császár N; Scholkmann F; Salari V; Szőke H; Bókkon I,5,Bókkon I,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26544101/
26536383,"Transcranial magnetic stimulation in autism spectrum disorder: Challenges, promise, and roadmap for future research.",2016,2016 Feb,2015 Nov 4,Autism research : official journal of the International Society for Autism Research,Autism Res,9,2,184-203,10.1002/aur.1567,PMC4956084,Oberman LM; Enticott PG; Casanova MF; Rotenberg A; Pascual-Leone A; McCracken JT; TMS in ASD Consensus Group,7,McCracken JT,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26536383/
26530223,Linking Essential Tremor to the Cerebellum: Physiological Evidence.,2016,2016 Dec,,"Cerebellum (London, England)",Cerebellum,15,6,774-780,10.1007/s12311-015-0740-2,,Filip P; Lungu OV; Manto MU; Bareš M,4,Bareš M,"Journal Article; Review; Research Support, Non-U.S. Gov't",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26530223/
26517767,Neurosurgery for schizophrenia: an update on pathophysiology and a novel therapeutic target.,2016,2016 Apr,2015 Oct 30,Journal of neurosurgery,J Neurosurg,124,4,917-28,10.3171/2015.4.JNS15120,,Mikell CB; Sinha S; Sheth SA,3,Sheth SA,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26517767/
26517542,The potential for non-invasive brain stimulation to improve function after amputation.,2016,2016 Jul,2015 Oct 30,Disability and rehabilitation,Disabil Rehabil,38,15,1521-32,10.3109/09638288.2015.1103790,,G Hordacre B; C Ridding M; V Bradnam L,3,V Bradnam L,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26517542/
26471248,From pulses to pain relief: an update on the mechanisms of rTMS-induced analgesic effects.,2016,2016 May,2015 Oct 16,"European journal of pain (London, England)",Eur J Pain,20,5,689-700,10.1002/ejp.811,,Moisset X; de Andrade DC; Bouhassira D,3,Bouhassira D,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26471248/
26469219,Excitatory/inhibitory imbalance in autism spectrum disorders: Implications for interventions and therapeutics.,2016,2016 Apr,2015 Oct 15,The world journal of biological psychiatry : the official journal of the World Federation of Societies of Biological Psychiatry,World J Biol Psychiatry,17,3,174-86,10.3109/15622975.2015.1085597,,Uzunova G; Pallanti S; Hollander E,3,Hollander E,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26469219/
26468905,Computational Study on the Thermal Effects of Implantable Magnetic Stimulation Based on Planar Coils.,2016,2016 Jan,2015 Oct 14,IEEE transactions on bio-medical engineering,IEEE Trans Biomed Eng,63,1,158-67,10.1109/TBME.2015.2490244,,Park HJ; Seol JH; Ku J; Kim S,4,Kim S,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26468905/
26403429,Electrophysiological evaluation of psychogenic movement disorders.,2016,2016 Jan,2015 Sep 9,Parkinsonism & related disorders,Parkinsonism Relat Disord,22 Suppl 1,,S153-8,10.1016/j.parkreldis.2015.09.016,,Kamble NL; Pal PK,2,Pal PK,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26403429/
26399249,Vagus Nerve Stimulation and Other Neuromodulation Methods for Treatment of Traumatic Brain Injury.,2016,2016 Apr,,Neurocritical care,Neurocrit Care,24,2,308-19,10.1007/s12028-015-0203-0,,Neren D; Johnson MD; Legon W; Bachour SP; Ling G; Divani AA,6,Divani AA,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/26399249/
26314233,Repetitive Transcranial Magnetic Stimulation (rTMS) Therapy in Parkinson Disease: A Meta-Analysis.,2016,2016 Apr,2015 Aug 24,"PM & R : the journal of injury, function, and rehabilitation",PM R,8,4,356-366,10.1016/j.pmrj.2015.08.009,PMC5540142,Wagle Shukla A; Shuster JJ; Chung JW; Vaillancourt DE; Patten C; Ostrem J; Okun MS,7,Okun MS,"Journal Article; Meta-Analysis; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Systematic Review",True,False,True,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state,https://pubmed.ncbi.nlm.nih.gov/26314233/
26183755,Neurophysiological biomarkers for Lewy body dementias.,2016,2016 Jan,2015 Jun 27,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,127,1,349-359,10.1016/j.clinph.2015.06.020,PMC4727506,Cromarty RA; Elder GJ; Graziadio S; Baker M; Bonanni L; Onofrj M; O'Brien JT; Taylor JP,8,Taylor JP,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26183755/
26163320,Transcranial Magnetic Stimulation: Decomposing the Processes Underlying Action Preparation.,2016,2016 Aug,2015 Jul 10,"The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry",Neuroscientist,22,4,392-405,10.1177/1073858415592594,,Bestmann S; Duque J,2,Duque J,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/26163320/
26162001,"Nonconventional interventions for chronic post-traumatic stress disorder: Ketamine, repetitive trans-cranial magnetic stimulation (rTMS), and alternative approaches.",2016,2016,2015 Jul 10,Journal of trauma & dissociation : the official journal of the International Society for the Study of Dissociation (ISSD),J Trauma Dissociation,17,1,35-54,10.1080/15299732.2015.1046101,,Pradhan B; Kluewer D'Amico J; Makani R; Parikh T,4,Parikh T,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26162001/
26089351,Placebo Response in Repetitive Transcranial Magnetic Stimulation Trials of Treatment of Auditory Hallucinations in Schizophrenia: A Meta-Analysis.,2016,2016 Mar,2015 Jun 18,Schizophrenia bulletin,Schizophr Bull,42,2,301-8,10.1093/schbul/sbv076,PMC4753589,Dollfus S; Lecardeur L; Morello R; Etard O,4,Etard O,Journal Article; Meta-Analysis,False,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26089351/
26070517,Effects of non-invasive brain stimulation on post-stroke dysphagia: A systematic review and meta-analysis of randomized controlled trials.,2016,2016 Jan,2015 May 9,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,127,1,956-968,10.1016/j.clinph.2015.04.069,PMC5326549,Pisegna JM; Kaneoka A; Pearson WG Jr; Kumar S; Langmore SE,5,Langmore SE,"Journal Article; Meta-Analysis; Research Support, N.I.H., Extramural; Systematic Review",True,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26070517/
26044771,Body selectivity in occipitotemporal cortex: Causal evidence.,2016,2016 Mar,2015 Jun 2,Neuropsychologia,Neuropsychologia,83,,138-148,10.1016/j.neuropsychologia.2015.05.033,,Downing PE; Peelen MV,2,Peelen MV,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/26044771/
26024981,Efficacy and time course of paired associative stimulation in cortical plasticity: Implications for neuropsychiatry.,2016,2016 Jan,2015 May 8,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,127,1,732-739,10.1016/j.clinph.2015.04.072,,Wischnewski M; Schutter DJLG,2,Schutter DJLG,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/26024981/
25968009,Therapeutic impact of repetitive transcranial magnetic stimulation (rTMS) on tinnitus: a systematic review and meta-analysis.,2016,2016 Jul,2015 May 13,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,Eur Arch Otorhinolaryngol,273,7,1663-75,10.1007/s00405-015-3642-5,,Soleimani R; Jalali MM; Hasandokht T,3,Hasandokht T,Journal Article; Meta-Analysis; Systematic Review,True,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/25968009/
25967759,"Noninvasive Neuromodulation in Poststroke Gait Disorders: Rationale, Feasibility, and State of the Art.",2016,2016 Jan,2015 May 12,Neurorehabilitation and neural repair,Neurorehabil Neural Repair,30,1,71-82,10.1177/1545968315586464,,Chieffo R; Comi G; Leocani L,3,Leocani L,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/25967759/
25878201,Motor Cortex and Motor Cortical Interhemispheric Communication in Walking After Stroke: The Roles of Transcranial Magnetic Stimulation and Animal Models in Our Current and Future Understanding.,2016,2016 Jan,2015 Apr 15,Neurorehabilitation and neural repair,Neurorehabil Neural Repair,30,1,94-102,10.1177/1545968315581418,PMC4607550,Charalambous CC; Bowden MG; Adkins DL,3,Adkins DL,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.; Review",True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/25878201/
25830411,Motor imagery and cortico-spinal excitability: A review.,2016,2016,2015 Apr 1,European journal of sport science,Eur J Sport Sci,16,3,317-24,10.1080/17461391.2015.1024756,,Grosprêtre S; Ruffino C; Lebon F,3,Lebon F,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/25830411/
25792075,Are studies of motor cortex plasticity relevant in human patients with Parkinson's disease?,2016,2016 Jan,2015 Feb 28,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,127,1,50-59,10.1016/j.clinph.2015.02.009,,Bologna M; Suppa A; Conte A; Latorre A; Rothwell JC; Berardelli A,6,Berardelli A,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/25792075/
