pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
20633408,Consensus paper: use of transcranial magnetic stimulation to probe motor cortex plasticity in dystonia and levodopa-induced dyskinesia.,2009,2009 Apr,2008 Dec 9,Brain stimulation,Brain Stimul,2,2,108-17,10.1016/j.brs.2008.09.010,,Quartarone A; Classen J; Morgante F; Rosenkranz K; Hallett M,5,Hallett M,Journal Article; Review; Consensus Statement,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/20633408/
20633406,Localizing Broca's area for transcranial magnetic stimulation: Comparison of surface distance measurements and stereotaxic positioning.,2009,2009 Apr,2008 Dec 9,Brain stimulation,Brain Stimul,2,2,93-102,10.1016/j.brs.2008.09.005,,Weiduschat N; Habedank B; Lampe B; Poggenborg J; Schuster A; Haupt WF; Heiss WD; Thiel A,8,Thiel A,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20633406/
20633405,Consensus paper: combining transcranial stimulation with neuroimaging.,2009,2009 Apr,2009 Feb 28,Brain stimulation,Brain Stimul,2,2,58-80,10.1016/j.brs.2008.11.002,,Siebner HR; Bergmann TO; Bestmann S; Massimini M; Johansen-Berg H; Mochizuki H; Bohning DE; Boorman ED; Groppa S; Miniussi C; Pascual-Leone A; Huber R,31,Rossini PM,Journal Article; Review; Consensus Statement,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/20633405/
20633404,From the Editor-in-Chief's desk. Interface between brain stimulation and imaging.,2009,2009 Apr,2009 Apr 5,Brain stimulation,Brain Stimul,2,2,57,10.1016/j.brs.2009.03.006,,George MS,1,George MS,Editorial; Introductory Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20633404/
20633401,Corticomotor responses to triple-pulse transcranial magnetic stimulation: Effects of interstimulus interval and stimulus intensity.,2009,2009 Jan,2008 Oct 7,Brain stimulation,Brain Stimul,2,1,36-40,10.1016/j.brs.2008.06.255,,Sacco P; Turner D; Rothwell J; Thickbroom G,4,Thickbroom G,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20633401/
20633400,Repetitive transcranial magnetic stimulation-associated neurobehavioral gains during coma recovery.,2009,2009 Jan,2008 Oct 23,Brain stimulation,Brain Stimul,2,1,22-35,10.1016/j.brs.2008.09.004,,Louise-Bender Pape T; Rosenow J; Lewis G; Ahmed G; Walker M; Guernon A; Roth H; Patil V,8,Patil V,"Case Reports; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/20633400/
20633399,"Controversy: Repetitive transcranial magnetic stimulation or transcranial direct current stimulation shows efficacy in treating psychiatric diseases (depression, mania, schizophrenia, obsessive-complusive disorder, panic, posttraumatic stress disorder).",2009,2009 Jan,2008 Jun 27,Brain stimulation,Brain Stimul,2,1,14-21,10.1016/j.brs.2008.06.001,,George MS; Padberg F; Schlaepfer TE; O'Reardon JP; Fitzgerald PB; Nahas ZH; Marcolin MA,7,Marcolin MA,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20633399/
20633398,Consensus: New methodologies for brain stimulation.,2009,2009 Jan,2008 Oct 7,Brain stimulation,Brain Stimul,2,1,2-13,10.1016/j.brs.2008.09.007,PMC5507351,Huang YZ; Sommer M; Thickbroom G; Hamada M; Pascual-Leonne A; Paulus W; Classen J; Peterchev AV; Zangen A; Ugawa Y,10,Ugawa Y,Journal Article; Review; Consensus Statement,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20633398/
20585474,"Brain stimulation for the treatment of pain: A review of costs, clinical effects, and mechanisms of treatment for three different central neuromodulatory approaches.",2009,2009 Aug,,Journal of pain management,J Pain Manag,2,3,339-352,,PMC2888303,Zaghi S; Heine N; Fregni F,3,Fregni F,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/20585474/
20539835,An efficient and accurate new method for locating the F3 position for prefrontal TMS applications.,2009,2009 Jan,,Brain stimulation,Brain Stimul,2,1,50-4,10.1016/j.brs.2008.09.006,PMC2882797,Beam W; Borckardt JJ; Reeves ST; George MS,4,George MS,Evaluation Study; Journal Article,False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20539835/
20502626,Repetitive transcranial magnetic stimulation over frontal eye fields disrupts visually cued auditory attention.,2009,2009 Apr,,Brain stimulation,Brain Stimul,2,2,81-7,10.1016/j.brs.2008.07.005,PMC2874914,Smith DT; Jackson SR; Rorden C,3,Rorden C,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20502626/
20420340,Strategies for enhancement of transcranial magnetic stimulation effects in tinnitus patients.,2009,2009,,The international tinnitus journal,Int Tinnitus J,15,2,154-60,,,Kleinjung T; Langguth B,2,Langguth B,Comparative Study; Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/20420340/
20419049,Estrogen's Place in the Family of Synaptic Modulators.,2009,2009 Jan 1,,Molecular and cellular pharmacology,Mol Cell Pharmacol,1,5,258-262,,PMC2858427,Kramár EA; Chen LY; Rex CS; Gall CM; Lynch G,5,Lynch G,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20419049/
20205293,Interhemispheric motor cortex influence during bimanual unloading.,2009,2009 Dec,,Journal of integrative neuroscience,J Integr Neurosci,8,4,409-16,10.1142/s0219635209002289,,Talis VL; Kazennikov OV; Solopova IA; Ioffe ME,4,Ioffe ME,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20205293/
20183931,Transcranial magnetic stimulation for depression.,2009,2009 Oct,,Technology Evaluation Center Assessment Program. Executive summary,Technol Eval Cent Assess Program Exec Summ,24,5,1-3,,,,0,,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20183931/
20168132,Intracortical excitability after repetitive hand movements is differentially affected in cortical versus subcortical strokes.,2009,2009 Oct,,Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society,J Clin Neurophysiol,26,5,348-57,10.1097/WNP.0b013e3181baaa86,,Renner CI; Schubert M; Jahn M; Hummelsheim H,4,Hummelsheim H,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20168132/
20161507,Role of cortical cell type and morphology in subthreshold and suprathreshold uniform electric field stimulation in vitro.,2009,2009 Oct,,Brain stimulation,Brain Stimul,2,4,"215-28, 228.e1-3",10.1016/j.brs.2009.03.007,PMC2797131,Radman T; Ramos RL; Brumberg JC; Bikson M,4,Bikson M,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20161507/
20161371,Transcranial magnetic stimulation studies of visuospatial attentional control.,2009,2009 Oct 29,,F1000 biology reports,F1000 Biol Rep,1,,81,10.3410/B1-81,PMC2779035,Szczepanski SM; Kastner S,2,Kastner S,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20161371/
20161310,Decreasing procedural pain over time of left prefrontal rTMS for depression: initial results from the open-label phase of a multi-site trial (OPT-TMS).,2009,2009 Apr,,Brain stimulation,Brain Stimul,2,2,88-92,10.1016/j.brs.2008.09.001,PMC2699309,Anderson BS; Kavanagh K; Borckardt JJ; Nahas ZH; Kose S; Lisanby SH; McDonald WM; Avery D; Sackeim HA; George MS,10,George MS,"Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,False,False,False,True,clinical_depression_protocols; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20161310/
20161065,The effect of daily prefrontal repetitive transcranial magnetic stimulation over several weeks on resting motor threshold.,2009,2009 Jul,,Brain stimulation,Brain Stimul,2,3,163-7,10.1016/j.brs.2009.02.001,PMC2747763,Zarkowski P; Navarro R; Pavlicova M; George MS; Avery D,5,Avery D,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20161065/
20160904,Report of seizure induced by continuous theta burst stimulation.,2009,2009 Oct,,Brain stimulation,Brain Stimul,2,4,246-7,10.1016/j.brs.2009.03.003,PMC2769021,Oberman LM; Pascual-Leone A,2,Pascual-Leone A,Case Reports; Letter,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/20160904/
20160893,Sham Transcranial Magnetic Stimulation Using Electrical Stimulation of the Scalp.,2009,2009 Jul 1,,Brain stimulation,Brain Stimul,2,3,168-173,10.1016/j.brs.2009.02.002,PMC2774907,Mennemeier M; Triggs W; Chelette K; Woods A; Kimbrell T; Dornhoffer J,6,Dornhoffer J,Journal Article,False,False,False,False,False,master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20160893/
20157993,Transcranial magnetic stimulation in disorders of consciousness.,2009,2009,,Reviews in the neurosciences,Rev Neurosci,20,3-4,235-50,10.1515/revneuro.2009.20.3-4.235,,Lapitska N; Gosseries O; Delvaux V; Overgaard M; Nielsen F; Maertens de Noordhout A; Moonen G; Laureys S,8,Laureys S,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/20157993/
20141797,[Electrostimulation techniques in treatment for severe depression].,2009,2009 Dec,,L'Encephale,Encephale,35 Suppl 7,,S325-9,10.1016/S0013-7006(09)73496-7,,Millet B,1,Millet B,English Abstract; Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20141797/
20137724,[Motor evoked potential of both upper extremities long term after anatomical hemispherectomy].,2009,2009 Nov 15,,Zhonghua wai ke za zhi [Chinese journal of surgery],Zhonghua Wai Ke Za Zhi,47,22,1715-7,,,Wang ZD; Qiao H; Li P; Liu Y; Liu Y; Yao N; Xu YL,7,Xu YL,English Abstract; Journal Article,False,False,False,False,False,master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20137724/
20094090,[Transcranial magnetic stimulation].,2009,2009,,Anales del sistema sanitario de Navarra,An Sist Sanit Navar,32 Suppl 3,,105-13,10.23938/ASSN.0145,,Ibiricu MA; Morales G,2,Morales G,English Abstract; Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20094090/
20092583,Temporal characteristics of global motion processing revealed by transcranial magnetic stimulation.,2009,2009 Dec,2009 Dec 10,The European journal of neuroscience,Eur J Neurosci,30,12,2415-26,10.1111/j.1460-9568.2009.07034.x,,Stevens LK; McGraw PV; Ledgeway T; Schluppeck D,4,Schluppeck D,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/20092583/
20083016,Cognitive activities in the subthalamic nucleus. Invasive studies.,2009,2009 Dec,,Parkinsonism & related disorders,Parkinsonism Relat Disord,15 Suppl 3,,S83-6,10.1016/S1353-8020(09)70788-6,,Rektor I; Baláz M; Bocková M,3,Bocková M,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20083016/
20082491,"Magnetic stimulation as therapy. Unlocking depression, chronic pain and more.",2009,2009 Dec,,Mayo Clinic health letter (English ed.),Mayo Clin Health Lett,27,12,1-3,,,,0,,Journal Article,False,False,False,False,False,master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/20082491/
20069238,The motor evoked potential in AIDS and HAM/TSP: state of the evidence.,2009,2009 Dec,,Arquivos de neuro-psiquiatria,Arq Neuropsiquiatr,67,4,1157-63,10.1590/s0004-282x2009000600037,,Leon-Sarmiento FE; Elfakhani M; Boutros NN,3,Boutros NN,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20069238/
20067692,Central motor deficits of the deltoid muscle in patients with chronic rotator cuff tears.,2009,2009 Dec,,Acta chirurgiae orthopaedicae et traumatologiae Cechoslovaca,Acta Chir Orthop Traumatol Cech,76,6,456-61,,,Berth A; Pap G; Awiszus F; Neumann W,4,Neumann W,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/20067692/
20054748,[Transcranial magnetic stimulation in the therapy of selected post-stroke cognitive deficits: aphasia and visuospatial hemineglect].,2009,2009 Sep-Oct,,Neurologia i neurochirurgia polska,Neurol Neurochir Pol,43,5,460-9,,,Waldowski K; Seniów J; Bilik M; Członkowska A,4,Członkowska A,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20054748/
20037524,[Non pharmacotherapeutic correction of cerebral disturbances in children with diabetes mellitus type I].,2009,2009,,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,Zh Nevrol Psikhiatr Im S S Korsakova,109,12,66-70,,,Filina NIu; Bolotova NV; Manukian VIu; Kompaniets OV; Raĭgorodskiĭ IuM,5,Raĭgorodskiĭ IuM,Comparative Study; English Abstract; Journal Article,False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/20037524/
20014649,Measurement and modulation of plasticity of the motor system in humans using transcranial magnetic stimulation.,2009,2009 Oct,,Motor control,Motor Control,13,4,442-53,10.1123/mcj.13.4.442,,Chen R; Udupa K,2,Udupa K,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/20014649/
20011541,FMRI effective connectivity and TMS chronometry: complementary accounts of causality in the visuospatial judgment network.,2009,2009 Dec 14,2009 Dec 14,PloS one,PLoS One,4,12,e8307,10.1371/journal.pone.0008307,PMC2789405,de Graaf TA; Jacobs C; Roebroeck A; Sack AT,4,Sack AT,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/20011541/
19996245,Catatonia: clinical aspects and neurobiological correlates.,2009,2009 Fall,,The Journal of neuropsychiatry and clinical neurosciences,J Neuropsychiatry Clin Neurosci,21,4,371-80,10.1176/jnp.2009.21.4.371,,Daniels J,1,Daniels J,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/19996245/
19996078,Blepharospasm and the modulation of cortical excitability in primary and secondary motor areas.,2009,2009 Dec 8,,Neurology,Neurology,73,23,2031-6,10.1212/WNL.0b013e3181c5b42d,PMC2790233,Kranz G; Shamim EA; Lin PT; Kranz GS; Voller B; Hallett M,6,Hallett M,"Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural",False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/19996078/
19964837,"Estimation of brain state changes associated with behavior, stimulation and epilepsy.",2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,4719-22,10.1109/IEMBS.2009.5334195,PMC2796057,Stamoulis C; Praeg E; Chang BS; Bashir S; Pascual-Leone A,5,Pascual-Leone A,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19964837/
19964518,Effect of transcranial magnetic stimulation on P300 of event-related potential.,2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,1359-62,10.1109/IEMBS.2009.5334145,,Iwahashi M; Katayama Y; Ueno S; Iramina K,4,Iramina K,"Journal Article; Research Support, N.I.H., Intramural",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19964518/
19964484,Effect of anatomical variability on neural stimulation strength and focality in electroconvulsive therapy (ECT) and magnetic seizure therapy (MST).,2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,682-8,10.1109/IEMBS.2009.5334091,,Deng ZD; Lisanby SH; Peterchev AV,3,Peterchev AV,"Comparative Study; Evaluation Study; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19964484/
19964483,An investigation on the effects of single pulse transcranial magnetic stimulation in a modified maximum entropy auditory stimulation paradigm.,2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,678-81,10.1109/IEMBS.2009.5334066,,Low YF; Schwerdtfeger K; Harris AR; Strauss DJ,4,Strauss DJ,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19964483/
19964238,Bio-heat transfer model of transcranial DC stimulation: comparison of conventional pad versus ring electrode.,2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,670-3,10.1109/IEMBS.2009.5333673,,Datta A; Elwassif M; Bikson M,3,Bikson M,"Comparative Study; Evaluation Study; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",False,False,False,False,False,master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19964238/
19964234,Realistic simulation of transcranial direct current stimulation via 3-d high-resolution finite element analysis: Effect of tissue anisotropy.,2009,2009,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Annu Int Conf IEEE Eng Med Biol Soc,2009,,638-41,10.1109/IEMBS.2009.5333686,,Suh HS; Kim SH; Lee WH; Kim TS,4,Kim TS,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/19964234/
19959549,The fatigued spinal cord.,2009,2009 Dec 1,,The Journal of physiology,J Physiol,587,Pt 23,5517-8,10.1113/jphysiol.2009.183475,PMC2805360,Rothwell JC,1,Rothwell JC,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19959549/
19956554,Pharmacological and combined interventions for the acute depressive episode: focus on efficacy and tolerability.,2009,2009,2009 Nov 18,Therapeutics and clinical risk management,Ther Clin Risk Manag,5,,897-910,10.2147/tcrm.s5751,PMC2781064,Brunoni AR; Fraguas R; Fregni F,3,Fregni F,Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/19956554/
19956460,Augmentation effect of repetitive transcranial magnetic stimulation over the orbitofrontal cortex in drug-resistant obsessive-compulsive disorder patients: a controlled investigation.,2009,2009,,Primary care companion to the Journal of clinical psychiatry,Prim Care Companion J Clin Psychiatry,11,5,226-30,10.4088/PCC.08m00663,PMC2781034,Ruffini C; Locatelli M; Lucca A; Benedetti F; Insacco C; Smeraldi E,6,Smeraldi E,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19956460/
19955363,Response-dependent contributions of human primary motor cortex and angular gyrus to manual and perceptual sequence learning.,2009,2009 Dec 2,,The Journal of neuroscience : the official journal of the Society for Neuroscience,J Neurosci,29,48,15115-25,10.1523/JNEUROSCI.2603-09.2009,PMC6665975,Rosenthal CR; Roche-Kelly EE; Husain M; Kennard C,4,Kennard C,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19955363/
19951135,Treatment of Parkinson's disease by cortical stimulation.,2009,2009 Dec,,Expert review of neurotherapeutics,Expert Rev Neurother,9,12,1755-71,10.1586/ern.09.132,,Lefaucheur JP,1,Lefaucheur JP,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19951135/
19948957,Disrupting the prefrontal cortex diminishes the human ability to build a good reputation.,2009,2009 Dec 8,2009 Nov 30,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,106,49,20895-9,10.1073/pnas.0911619106,PMC2785725,Knoch D; Schneider F; Schunk D; Hohmann M; Fehr E,5,Fehr E,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,True,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19948957/
19941525,Novel anesthetics and other treatment strategies for refractory status epilepticus.,2009,2009 Dec,,Epilepsia,Epilepsia,50 Suppl 12,,51-3,10.1111/j.1528-1167.2009.02369.x,,Rossetti AO,1,Rossetti AO,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19941525/
19938752,Basic principle of transcranial magnetic stimulation.,2009,2009 Nov,,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,J Med Assoc Thai,92,11,1560-6,,,Auvichayapat P; Auvichayapat N,2,Auvichayapat N,"Journal Article; Research Support, Non-U.S. Gov't; Review",True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19938752/
19938274,[Transcranial magnetic therapy of non-psychotic anxiety disorders in psychiatric practice].,2009,2009,,Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,Zh Nevrol Psikhiatr Im S S Korsakova,109,5,60-1,,,Shiriaev OIu; Rogozina MA; Dialina AM; Khar'kina DN,4,Khar'kina DN,Evaluation Study; Journal Article,False,False,False,False,False,master_tms_not_animal_only; patient_experience_adherence_state,https://pubmed.ncbi.nlm.nih.gov/19938274/
19936216,Motor and linguistic linking of space and time in the cerebellum.,2009,2009 Nov 20,2009 Nov 20,PloS one,PLoS One,4,11,e7933,10.1371/journal.pone.0007933,PMC2776278,Oliveri M; Bonnì S; Turriziani P; Koch G; Lo Gerfo E; Torriero S; Vicario CM; Petrosini L; Caltagirone C,9,Caltagirone C,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/19936216/
19935007,Navigated transcranial magnetic stimulation for preoperative functional diagnostics in brain tumor surgery.,2009,2009 Dec,,Neurosurgery,Neurosurgery,65,6 Suppl,93-8; discussion 98-9,10.1227/01.NEU.0000348009.22750.59,,Picht T; Mularski S; Kuehn B; Vajkoczy P; Kombos T; Suess O,6,Suess O,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19935007/
19929338,Clinical results of cervical myelopathy in patients older than 80 years of age: evaluation of spinal function with motor evoked potentials.,2009,2009 Oct,,Journal of neurosurgery. Spine,J Neurosurg Spine,11,4,421-6,10.3171/2009.4.SPINE08584,,Tanaka N; Nakanishi K; Fujimoto Y; Sasaki H; Kamei N; Hamasaki T; Yamada K; Yamamoto R; Nakamae T; Ochi M,10,Ochi M,Case Reports; Clinical Trial; Journal Article,False,False,False,True,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/19929338/
19923295,Regaining motor control in musician's dystonia by restoring sensorimotor organization.,2009,2009 Nov 18,,The Journal of neuroscience : the official journal of the Society for Neuroscience,J Neurosci,29,46,14627-36,10.1523/JNEUROSCI.2094-09.2009,PMC2998172,Rosenkranz K; Butler K; Williamon A; Rothwell JC,4,Rothwell JC,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/19923295/
